"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded","eng_01","eng_02","eng_03","eng_04","mgr_01","mgr_02","mgr_03","mgr_04","psy_01","psy_02","psy_03","psy_04","grw_01","grw_02","grw_03","grw_04","wrk_01","wrk_02","wrk_03","wrk_04","blg_01","blg_02","blg_03","blg_04","its_01","its_02","ovl_01","valid_likert_items","item_completion_rate","usable_response","comment_01","engagement","manager_effectiveness","psychological_safety","growth_development","workload_sustainability","belonging","intent_to_stay"
"EMP3064","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","Northeast",2020-11-14,4.92,"3-5 years",2026-07-12,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,1,4,1,2,3,2,4,4,3,1,1,1,2,2,2,1,1,3,2,4,1,1,1,1,2,2,1,27,1,TRUE,"I would like clearer information about career growth opportunities.",2,3.25,1.5,1.75,2.5,1,2
"EMP3065","Corporate Services","Finance","Senior Professional","Individual Contributor","On-site","Midwest",2024-10-04,1.03,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,2,3,4,2,NA,NA,1,3,1,2,2,3,2,5,2,4,3,5,1,2,1,1,1,1,1,2,1,25,0.925925925925926,TRUE,"Clearer communication about organizational priorities would be helpful.",2.75,2,2,3.25,2.75,1,1.5
"EMP3069","Corporate Services","Finance","Senior Professional","People Manager","Remote","Northeast",2017-03-04,8.62,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,5,5,1,4,5,3,4,4,2,2,4,5,4,5,NA,5,2,1,2,1,1,2,1,5,5,3,4,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",3.75,4,3.25,4.66666666666667,1.5,2.25,4
"EMP3070","Corporate Services","Finance","Entry Level","Individual Contributor","On-site","South",2023-04-04,2.53,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,5,5,5,5,3,4,4,4,3,5,NA,4,4,3,1,3,3,4,3,4,5,5,2,5,2,4,2,26,0.962962962962963,TRUE,NA,5,3.75,4,2.75,3.5,4.25,3
"EMP3071","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Midwest",2024-11-19,0.9,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.61,TRUE,2,1,1,3,4,3,2,2,5,5,5,3,4,5,4,5,4,NA,3,3,4,4,3,3,4,NA,2,25,0.925925925925926,TRUE,"Clearer communication about organizational priorities would be helpful.",1.75,2.75,4.5,4.5,3.33333333333333,3.5,NA
"EMP3071","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Midwest",2024-11-19,0.9,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.61,TRUE,1,1,2,3,3,2,2,3,3,1,2,2,3,3,5,3,2,4,2,4,1,3,2,4,2,2,1,27,1,TRUE,"I would appreciate more support with workload and competing priorities.",1.75,2.5,2,3.5,3,2.5,2
"EMP3072","Corporate Services","Finance","Professional","Individual Contributor","On-site","South",2025-09-06,0.11,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.56,TRUE,5,4,3,2,5,4,3,5,4,2,4,2,1,3,2,1,5,4,2,1,2,4,4,5,2,3,2,27,1,TRUE,NA,3.5,4.25,3,1.75,3,3.75,2.5
"EMP3073","Corporate Services","Finance","Professional","Individual Contributor","Remote","West",2024-04-14,1.5,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,TRUE,5,2,2,4,4,3,4,2,5,3,4,5,3,2,5,2,5,5,4,5,4,2,5,3,5,4,2,27,1,TRUE,"More consistent feedback from managers would be helpful.",3.25,3.25,4.25,3,4.75,3.5,4.5
"EMP3074","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Midwest",2024-01-23,1.73,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,5,4,4,5,4,4,4,4,4,4,5,5,4,4,5,5,4,2,2,2,5,4,5,5,4,5,5,27,1,TRUE,"I would like clearer information about career growth opportunities.",4.5,4,4.5,4.5,2.5,4.75,4.5
"EMP3075","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","Midwest",2016-04-25,9.47,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,4,2,2,4,4,1,2,2,1,1,1,2,3,2,2,NA,5,4,3,4,2,2,4,2,4,1,3,26,0.962962962962963,TRUE,NA,3,2.25,1.25,2.33333333333333,4,2.5,2.5
"EMP3075","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","Midwest",2016-04-25,9.47,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,5,1,4,2,4,4,3,3,5,5,4,5,2,2,2,4,5,4,5,NA,4,5,5,5,4,3,5,26,0.962962962962963,TRUE,"I would like clearer information about career growth opportunities.",3,3.5,4.75,2.5,4.66666666666667,4.75,3.5
"EMP3076","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2025-06-30,0.29,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.61,TRUE,4,4,1,2,1,1,1,NA,3,2,4,2,1,2,2,2,5,2,4,2,4,1,2,1,1,2,4,26,0.962962962962963,TRUE,NA,2.75,1,2.75,1.75,3.25,2,1.5
"EMP3077","Corporate Services","Finance","Entry Level","Individual Contributor","Hybrid","Midwest",2018-10-29,6.96,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,5,4,1,4,5,5,2,2,5,4,4,1,1,1,1,2,5,3,2,4,2,3,3,4,4,2,3,27,1,TRUE,NA,3.5,3.5,3.5,1.25,3.5,3,3
"EMP3078","Corporate Services","Finance","Professional","Individual Contributor","On-site","West",2016-12-03,8.87,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE,4,4,2,2,1,2,2,3,1,1,4,NA,1,1,4,2,2,2,1,2,3,4,3,3,1,1,2,26,0.962962962962963,TRUE,"More opportunities for professional development would improve my experience.",3,2,2,2,1.75,3.25,1
"EMP3079","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2025-01-17,0.74,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.61,TRUE,1,1,1,1,1,1,3,3,4,2,3,2,1,NA,1,NA,1,3,1,1,1,2,1,4,1,1,2,25,0.925925925925926,TRUE,"More opportunities to collaborate across teams would improve my experiences.",1,2,2.75,1,1.5,2,1
"EMP3080","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","West",2018-12-15,6.83,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,4,3,3,3,5,5,5,4,5,3,5,5,5,5,5,5,1,2,1,2,4,1,2,4,5,3,4,27,1,TRUE,"More opportunities for professional development would improve my experience.",3.25,4.75,4.5,5,1.5,2.75,4
"EMP3081","Corporate Services","Finance","Director and Above","People Manager","Hybrid","Northeast",2025-02-27,0.63,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.61,TRUE,4,1,1,2,3,NA,3,3,1,2,4,1,2,4,2,4,1,1,1,1,2,2,3,2,1,1,2,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",2,3,2,3,1,2.25,1
"EMP3082","Corporate Services","Finance","Professional","Individual Contributor","On-site","South",2020-09-18,5.07,"3-5 years",2026-07-05,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE,2,3,1,1,3,2,4,2,1,NA,2,1,1,4,NA,2,4,2,4,4,2,1,4,1,2,2,1,25,0.925925925925926,TRUE,NA,1.75,2.75,1.33333333333333,2.33333333333333,3.5,2,2
"EMP3082","Corporate Services","Finance","Professional","Individual Contributor","On-site","South",2020-09-18,5.07,"3-5 years",2026-07-05,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE,4,4,3,2,3,5,4,5,5,4,3,3,5,2,2,5,1,2,1,4,4,4,1,1,4,3,4,27,1,TRUE,"No major changes are needed at this time.",3.25,4.25,3.75,3.5,2,2.5,3.5
"EMP3083","Corporate Services","Finance","Professional","Individual Contributor","On-site","Northeast",2017-01-29,8.71,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE,2,4,4,4,4,4,4,1,3,3,2,1,1,4,1,5,2,3,1,3,4,2,3,5,2,NA,3,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",3.5,3.25,2.25,2.75,2.25,3.5,NA
"EMP3083","Corporate Services","Finance","Professional","Individual Contributor","On-site","Northeast",2017-01-29,8.71,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE,4,4,4,4,3,4,3,1,2,1,1,1,1,3,2,1,1,5,1,2,1,4,1,2,4,3,4,27,1,TRUE,NA,4,2.75,1.25,1.75,2.25,2,3.5
"EMP3084","Corporate Services","Finance","Professional","Individual Contributor","Remote","South",2022-10-11,3.01,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,2,2,2,3,2,2,1,2,2,2,2,3,2,NA,4,5,NA,4,5,4,2,1,3,1,2,3,3,25,0.925925925925926,TRUE,"No major changes are needed at this time.",2.25,1.75,2.25,3.66666666666667,4.33333333333333,1.75,2.5
"EMP3084","Corporate Services","Finance","Professional","Individual Contributor","Remote","South",2022-10-11,3.01,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE,NA,4,2,3,5,2,4,5,5,4,5,5,5,5,5,4,5,5,4,4,4,5,2,4,3,5,5,26,0.962962962962963,TRUE,"More consistent feedback from managers would be helpful.",3,4,4.75,4.75,4.5,3.75,4
"EMP3086","Corporate Services","Finance","Professional","Individual Contributor","On-site","South",2020-03-08,5.6,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE,1,1,2,1,1,2,2,1,3,3,1,1,2,4,1,1,3,5,1,1,2,3,2,4,1,3,1,27,1,TRUE,NA,1.25,1.5,2,2,2.5,2.75,2
"EMP3086","Corporate Services","Finance","Professional","Individual Contributor","On-site","South",2020-03-08,5.6,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE,5,5,5,5,5,3,2,5,5,5,5,5,5,3,5,5,5,4,5,5,3,3,5,3,3,4,4,27,1,TRUE,"More opportunities to collaborate across teams would improve my experiences.",5,3.75,5,4.5,4.75,3.5,3.5
"EMP3087","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2012-05-31,13.37,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE,5,5,5,4,5,5,5,NA,2,5,NA,4,2,4,3,2,3,NA,4,NA,3,5,5,4,5,5,5,23,0.851851851851852,TRUE,"Clearer communication about organizational priorities would be helpful.",4.75,5,3.66666666666667,2.75,3.5,4.25,5
"EMP3088","Corporate Services","Finance","Professional","Individual Contributor","On-site","Midwest",2023-10-29,1.96,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,2,2,4,1,1,4,4,5,1,1,2,1,3,4,3,3,4,1,1,2,1,3,1,1,1,1,3,27,1,TRUE,"More consistent feedback from managers would be helpful.",2.25,3.5,1.25,3.25,2,1.5,1
"EMP3089","Corporate Services","Finance","Senior Professional","People Manager","On-site","Northeast",2017-10-14,8,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.62,TRUE,1,3,5,5,4,4,4,4,5,2,NA,4,5,5,2,3,5,5,NA,4,4,5,4,2,5,5,4,25,0.925925925925926,TRUE,"I would like clearer information about career growth opportunities.",3.5,4,3.66666666666667,3.75,4.66666666666667,3.75,5
"EMP3090","Corporate Services","Finance","Professional","People Manager","Remote","Midwest",2020-05-02,5.45,"3-5 years",2026-05-30,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE,5,NA,1,3,4,4,4,4,4,4,3,4,4,4,5,3,2,4,2,2,3,2,1,2,2,5,3,26,0.962962962962963,TRUE,"No major changes are needed at this time.",3,4,3.75,4,2.5,2,3.5
"EMP3091","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Midwest",2012-07-15,13.25,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE,4,1,NA,4,5,5,5,5,3,5,5,5,5,4,1,5,1,2,3,3,5,3,5,5,5,3,5,26,0.962962962962963,TRUE,NA,3,5,4.5,3.75,2.25,4.5,4
"EMP3091","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Midwest",2012-07-15,13.25,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE,3,4,5,5,5,3,5,5,5,3,4,4,4,4,5,5,1,2,5,5,5,NA,5,4,4,4,5,26,0.962962962962963,TRUE,NA,4.25,4.5,4,4.5,3.25,4.66666666666667,4
"EMP3094","Corporate Services","Finance","Senior Professional","Individual Contributor","On-site","Northeast",2019-11-17,5.91,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE,1,2,4,2,NA,1,1,2,4,2,5,3,5,5,5,5,1,2,4,NA,3,2,3,1,5,3,4,25,0.925925925925926,TRUE,"Clearer communication about organizational priorities would be helpful.",2.25,1.33333333333333,3.5,5,2.33333333333333,2.25,4
"EMP3095","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2018-05-16,7.42,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,1,2,2,1,NA,1,1,1,4,4,4,2,3,1,2,2,3,5,4,3,4,5,3,5,4,2,2,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",1.5,1,3.5,2,3.75,4.25,3
"EMP3095","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2018-05-16,7.42,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,2,3,3,2,3,4,4,4,1,4,5,1,5,4,4,4,3,2,5,1,4,1,2,2,1,1,1,27,1,TRUE,"More consistent feedback from managers would be helpful.",2.5,3.75,2.75,4.25,2.75,2.25,1
"EMP3096","Corporate Services","Finance","Senior Professional","People Manager","Hybrid","West",2017-04-09,8.52,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,5,4,4,2,2,4,3,3,4,3,5,3,2,4,3,5,2,1,4,4,3,4,5,4,4,5,5,27,1,TRUE,"More opportunities for professional development would improve my experience.",3.75,3,3.75,3.5,2.75,4,4.5
"EMP3097","Corporate Services","Finance","Senior Professional","Individual Contributor","On-site","South",2019-12-25,5.81,"3-5 years",2026-03-12,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE,4,3,5,NA,4,5,5,3,5,2,2,2,3,1,3,3,4,3,1,NA,2,4,3,3,5,1,2,25,0.925925925925926,TRUE,"I would like more recognition for good work.",4,4.25,2.75,2.5,2.66666666666667,3,3
"EMP3099","Corporate Services","Finance","Senior Professional","Individual Contributor","On-site","Midwest",2022-12-25,2.81,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE,1,4,2,3,4,5,2,4,3,3,4,4,3,2,4,1,4,5,3,4,1,1,1,2,3,2,3,27,1,TRUE,NA,2.5,3.75,3.5,2.5,4,1.25,2.5
"EMP3099","Corporate Services","Finance","Senior Professional","Individual Contributor","On-site","Midwest",2022-12-25,2.81,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE,3,3,3,3,1,3,1,NA,3,5,2,3,1,4,2,1,1,5,5,4,3,2,1,1,2,2,4,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",3,1.66666666666667,3.25,2,3.75,1.75,2
"EMP3100","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2020-09-19,5.07,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,4,2,2,NA,4,3,4,5,1,2,4,5,2,4,5,2,3,5,1,4,3,2,5,4,4,3,5,26,0.962962962962963,TRUE,"I would like clearer information about career growth opportunities.",2.66666666666667,4,3,3.25,3.25,3.5,3.5
"EMP3100","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2020-09-19,5.07,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,1,1,3,2,2,2,3,5,4,4,4,1,3,3,5,2,5,3,3,2,3,4,1,1,2,2,NA,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",1.75,3,3.25,3.25,3.25,2.25,2
"EMP3103","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2021-04-01,4.54,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,4,2,3,1,5,4,3,5,2,1,4,1,5,5,5,5,4,NA,5,4,5,5,5,4,4,5,5,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",2.5,4.25,2,5,4.33333333333333,4.75,4.5
"EMP3104","Corporate Services","Finance","Manager","People Manager","Remote","Midwest",2019-08-20,6.15,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,3,2,2,2,4,4,3,2,2,2,2,NA,4,2,2,1,5,4,2,4,2,2,4,3,3,4,3,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",2.25,3.25,2,2.25,3.75,2.75,3.5
"EMP3104","Corporate Services","Finance","Manager","People Manager","Remote","Midwest",2019-08-20,6.15,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE,4,2,2,3,5,5,5,4,2,4,1,3,4,5,5,5,4,5,3,4,2,2,1,4,3,2,4,27,1,TRUE,"Clearer communication about organizational priorities would be helpful.",2.75,4.75,2.5,4.75,4,2.25,2.5
"EMP3105","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2019-12-10,5.85,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,5,NA,5,5,5,3,4,5,3,3,4,3,NA,2,4,4,1,2,2,1,4,4,2,3,4,5,4,25,0.925925925925926,TRUE,"More opportunities for professional development would improve my experience.",5,4.25,3.25,3.33333333333333,1.5,3.25,4.5
"EMP3106","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2022-10-23,2.98,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE,1,1,1,1,2,2,1,1,4,5,1,2,2,4,3,4,1,1,2,1,4,3,2,5,1,2,NA,26,0.962962962962963,TRUE,"More opportunities for professional development would improve my experience.",1,1.5,3,3.25,1.25,3.5,1.5
"EMP3107","Corporate Services","Finance","Entry Level","Individual Contributor","On-site","South",2025-04-09,0.52,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.56,TRUE,4,4,5,4,5,5,3,5,4,2,2,3,4,4,1,1,4,5,4,NA,2,4,2,1,4,NA,4,25,0.925925925925926,TRUE,"More consistent feedback from managers would be helpful.",4.25,4.5,2.75,2.5,4.33333333333333,2.25,NA
"EMP3108","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","Northeast",2019-12-12,5.84,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,1,3,2,2,3,4,1,4,5,4,1,4,4,2,5,4,4,5,5,5,5,5,4,5,5,4,4,27,1,TRUE,"I would like more recognition for good work.",2,3,3.5,3.75,4.75,4.75,4.5
"EMP3109","Corporate Services","Finance","Senior Professional","People Manager","Hybrid","Midwest",2024-11-04,0.94,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.61,TRUE,5,NA,5,4,4,4,4,5,5,5,4,5,3,3,2,2,3,4,4,4,4,4,4,4,3,NA,4,25,0.925925925925926,TRUE,"Clearer communication about organizational priorities would be helpful.",4.66666666666667,4.25,4.75,2.5,3.75,4,NA
"EMP3109","Corporate Services","Finance","Senior Professional","People Manager","Hybrid","Midwest",2024-11-04,0.94,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.61,TRUE,2,1,3,1,2,1,5,2,3,1,1,1,5,5,4,4,1,3,5,2,1,3,1,1,1,3,2,27,1,TRUE,"I would like more recognition for good work.",1.75,2.5,1.5,4.5,2.75,1.5,2
"EMP3112","Corporate Services","Finance","Entry Level","Individual Contributor","Hybrid","Midwest",2020-04-27,5.47,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,5,5,4,5,4,5,5,5,2,2,5,5,5,5,5,5,4,5,4,5,5,4,5,3,5,5,5,27,1,TRUE,NA,4.75,4.75,3.5,5,4.5,4.25,5
"EMP3113","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2018-09-24,7.06,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,5,2,5,4,3,3,2,4,3,4,4,3,5,4,5,5,1,1,3,1,4,4,5,4,3,4,2,27,1,TRUE,NA,4,3,3.5,4.75,1.5,4.25,3.5
"EMP3113","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2018-09-24,7.06,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,4,3,1,2,NA,5,2,5,2,2,1,4,3,4,3,2,4,3,2,1,1,2,1,1,4,5,3,26,0.962962962962963,TRUE,"Clearer communication about organizational priorities would be helpful.",2.5,4,2.25,3,2.5,1.25,4.5
"EMP3114","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2019-08-16,6.17,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,5,5,5,5,2,3,3,1,5,4,2,3,3,4,5,5,4,5,5,5,3,4,1,4,5,5,3,27,1,TRUE,"I would appreciate more support with workload and competing priorities.",5,2.25,3.5,4.25,4.75,3,5
"EMP3115","Corporate Services","Finance","Professional","Individual Contributor","On-site","West",2020-01-05,5.78,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.62,TRUE,4,5,5,5,3,2,1,1,NA,5,5,5,2,1,1,4,3,2,2,1,3,1,3,1,4,2,4,26,0.962962962962963,TRUE,"I would appreciate more support with workload and competing priorities.",4.75,1.75,5,2,2,2,3
"EMP3116","Corporate Services","Finance","Manager","People Manager","Hybrid","South",2010-09-08,15.1,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE,1,4,2,4,2,3,3,1,NA,3,2,5,5,5,5,5,1,3,1,1,4,3,3,1,2,1,NA,25,0.925925925925926,TRUE,NA,2.75,2.25,3.33333333333333,5,1.5,2.75,1.5
"EMP3116","Corporate Services","Finance","Manager","People Manager","Hybrid","South",2010-09-08,15.1,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE,5,4,5,5,5,5,4,5,5,2,3,5,4,4,5,4,5,5,5,5,1,2,2,4,5,2,5,27,1,TRUE,NA,4.75,4.75,3.75,4.25,5,2.25,3.5
"EMP3117","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2020-09-26,5.05,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,2,4,1,5,4,5,5,5,5,5,3,4,4,2,NA,3,4,NA,4,5,5,3,2,5,5,5,5,25,0.925925925925926,TRUE,"I would appreciate more support with workload and competing priorities.",3,4.75,4.25,3,4.33333333333333,3.75,5
"EMP3117","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","South",2020-09-26,5.05,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,2,3,2,4,1,3,1,1,1,2,1,1,1,4,1,5,1,1,3,3,NA,1,1,1,2,1,1,26,0.962962962962963,TRUE,"More opportunities to collaborate across teams would improve my experiences.",2.75,1.5,1.25,2.75,2,1,1.5
"EMP3118","Corporate Services","Finance","Manager","People Manager","Hybrid","South",2007-12-29,17.8,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE,2,2,2,2,4,2,4,4,1,3,1,1,4,4,2,5,3,5,5,3,4,5,5,3,5,4,2,27,1,TRUE,"Clearer communication about organizational priorities would be helpful.",2,3.5,1.5,3.75,4,4.25,4.5
"EMP3119","Corporate Services","Finance","Senior Professional","Individual Contributor","Remote","Northeast",2015-05-15,10.42,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,2,4,3,3,5,5,5,5,4,3,4,4,1,1,3,1,4,4,5,5,2,2,4,1,5,5,3,27,1,TRUE,"I would appreciate more support with workload and competing priorities.",3,5,3.75,1.5,4.5,2.25,5
"EMP3121","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","South",2021-01-23,4.73,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE,5,4,4,3,NA,4,4,3,4,4,1,2,4,5,5,5,3,5,5,4,1,3,2,4,5,4,5,26,0.962962962962963,TRUE,NA,4,3.66666666666667,2.75,4.75,4.25,2.5,4.5
"EMP3121","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","South",2021-01-23,4.73,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE,4,NA,4,4,4,4,5,4,4,2,4,4,4,4,3,4,4,2,4,3,5,2,4,3,5,1,4,26,0.962962962962963,TRUE,"No major changes are needed at this time.",4,4.25,3.5,3.75,3.25,3.5,3
"EMP3122","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","South",2022-12-18,2.83,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE,3,1,3,4,4,3,3,5,2,1,3,4,2,2,3,1,2,5,4,3,2,1,2,2,5,4,3,27,1,TRUE,"More consistent feedback from managers would be helpful.",2.75,3.75,2.5,2,3.5,1.75,4.5
"EMP3122","Corporate Services","Finance","Senior Professional","Individual Contributor","Hybrid","South",2022-12-18,2.83,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE,1,4,3,5,4,5,2,5,5,4,5,5,5,3,5,3,5,1,5,5,NA,4,4,3,4,4,5,26,0.962962962962963,TRUE,"No major changes are needed at this time.",3.25,4,4.75,4,4,3.66666666666667,4
"EMP3123","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","West",2025-03-02,0.62,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.61,TRUE,3,1,4,1,3,2,2,4,1,3,1,3,3,5,4,4,2,3,2,3,3,2,3,NA,3,2,1,26,0.962962962962963,TRUE,"No major changes are needed at this time.",2.25,2.75,2,4,2.5,2.66666666666667,2.5
"EMP3123","Corporate Services","Finance","Professional","Individual Contributor","Hybrid","West",2025-03-02,0.62,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.61,TRUE,2,5,4,4,1,2,4,2,2,2,1,2,3,2,3,4,3,3,3,4,2,1,1,2,2,2,2,27,1,TRUE,"I would like clearer information about career growth opportunities.",3.75,2.25,1.75,3,3.25,1.5,2
"EMP3124","Corporate Services","Finance","Professional","Individual Contributor","On-site","Midwest",2011-01-30,14.71,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.59,TRUE,4,4,5,2,3,2,4,1,5,2,2,2,3,5,4,5,3,3,1,2,4,2,1,2,2,NA,2,26,0.962962962962963,TRUE,"More consistent feedback from managers would be helpful.",3.75,2.5,2.75,4.25,2.25,2.25,NA
"EMP3124","Corporate Services","Finance","Professional","Individual Contributor","On-site","Midwest",2011-01-30,14.71,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.59,TRUE,4,5,5,4,1,1,1,4,2,2,1,2,2,2,2,2,3,1,3,2,2,1,2,3,3,2,2,27,1,TRUE,"I would like clearer information about career growth opportunities.",4.5,1.75,1.75,2,2.25,2,2.5
