"employee_id","business_unit","department","job_level","manager_status","work_arrangement","location_region","hire_date","tenure_years","tenure_group","employment_end_date","survey_wave","survey_date","eligible","invited","response_probability","responded"
"EMP2876","Technology and Product","Product","Senior Professional","Individual Contributor","Remote","South",2025-07-13,0.26,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP2876","Technology and Product","Product","Senior Professional","Individual Contributor","Remote","South",2025-07-13,0.26,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP2877","Technology and Product","Product","Manager","Individual Contributor","Hybrid","Midwest",2022-12-28,2.8,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2877","Technology and Product","Product","Manager","Individual Contributor","Hybrid","Midwest",2022-12-28,2.8,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2878","Technology and Product","Product","Senior Professional","Individual Contributor","Hybrid","Midwest",2020-12-22,4.81,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,FALSE
"EMP2878","Technology and Product","Product","Senior Professional","Individual Contributor","Hybrid","Midwest",2020-12-22,4.81,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2879","Technology and Product","Product","Senior Professional","Individual Contributor","Hybrid","Midwest",2021-09-22,4.06,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2879","Technology and Product","Product","Senior Professional","Individual Contributor","Hybrid","Midwest",2021-09-22,4.06,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2880","Technology and Product","Product","Professional","Individual Contributor","Remote","Northeast",2012-01-17,13.74,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,FALSE
"EMP2880","Technology and Product","Product","Professional","Individual Contributor","Remote","Northeast",2012-01-17,13.74,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,FALSE
"EMP2881","Corporate Services","Human Resources","Manager","People Manager","Hybrid","South",2023-12-21,1.82,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2881","Corporate Services","Human Resources","Manager","People Manager","Hybrid","South",2023-12-21,1.82,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2882","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Midwest",2016-12-03,8.87,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2882","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Midwest",2016-12-03,8.87,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2883","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2014-08-31,11.12,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2883","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2014-08-31,11.12,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2884","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","West",2018-11-23,6.89,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2884","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","West",2018-11-23,6.89,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2885","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2020-04-19,5.49,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2885","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2020-04-19,5.49,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2886","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","South",2010-09-22,15.06,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,FALSE
"EMP2886","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","South",2010-09-22,15.06,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE
"EMP2887","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2017-06-22,8.31,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2887","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2017-06-22,8.31,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2888","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2020-10-12,5.01,"3-5 years",2026-07-14,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2888","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2020-10-12,5.01,"3-5 years",2026-07-14,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2889","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2015-05-02,10.46,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2889","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2015-05-02,10.46,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2890","Corporate Services","Human Resources","Entry Level","Individual Contributor","On-site","Northeast",2024-12-01,0.87,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,TRUE
"EMP2890","Corporate Services","Human Resources","Entry Level","Individual Contributor","On-site","Northeast",2024-12-01,0.87,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,TRUE
"EMP2891","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","South",2022-03-11,3.6,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2891","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","South",2022-03-11,3.6,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2892","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2013-11-22,11.9,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2892","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2013-11-22,11.9,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2893","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2020-07-16,5.25,"3-5 years",2026-03-26,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2893","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2020-07-16,5.25,"3-5 years",2026-03-26,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2894","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2020-11-02,4.95,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2894","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2020-11-02,4.95,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2895","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2022-01-15,3.75,"3-5 years",2025-11-27,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2895","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2022-01-15,3.75,"3-5 years",2025-11-27,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2896","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2022-12-11,2.84,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,FALSE
"EMP2896","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2022-12-11,2.84,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2897","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2015-08-23,10.15,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2897","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2015-08-23,10.15,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2898","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","South",2017-03-24,8.56,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2898","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","South",2017-03-24,8.56,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,FALSE
"EMP2899","Corporate Services","Human Resources","Professional","People Manager","On-site","Midwest",2022-11-19,2.9,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,FALSE
"EMP2899","Corporate Services","Human Resources","Professional","People Manager","On-site","Midwest",2022-11-19,2.9,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE
"EMP2900","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","Northeast",2020-06-28,5.3,"3-5 years",2026-06-26,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2900","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","Northeast",2020-06-28,5.3,"3-5 years",2026-06-26,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2901","Corporate Services","Human Resources","Manager","Individual Contributor","Hybrid","South",2011-01-16,14.75,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2901","Corporate Services","Human Resources","Manager","Individual Contributor","Hybrid","South",2011-01-16,14.75,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2902","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2017-05-16,8.42,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2902","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2017-05-16,8.42,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2903","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2015-10-13,10.01,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2903","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2015-10-13,10.01,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2904","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","South",2020-04-01,5.54,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2904","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","South",2020-04-01,5.54,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2905","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2025-08-29,0.13,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2905","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2025-08-29,0.13,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2906","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","South",2015-03-07,10.61,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2906","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","South",2015-03-07,10.61,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2907","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2006-10-05,19.03,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2907","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2006-10-05,19.03,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2908","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","Midwest",2023-08-23,2.15,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2908","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","Midwest",2023-08-23,2.15,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2909","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2024-03-01,1.62,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,FALSE
"EMP2909","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","Northeast",2024-03-01,1.62,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE
"EMP2910","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2017-03-19,8.57,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2910","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2017-03-19,8.57,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2911","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2016-12-09,8.85,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2911","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2016-12-09,8.85,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2912","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2024-09-24,1.06,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2912","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2024-09-24,1.06,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2913","Corporate Services","Human Resources","Manager","People Manager","Hybrid","South",2025-10-03,0.03,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2913","Corporate Services","Human Resources","Manager","People Manager","Hybrid","South",2025-10-03,0.03,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2914","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","Northeast",2024-05-03,1.45,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE
"EMP2914","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","Northeast",2024-05-03,1.45,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE
"EMP2915","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2007-12-24,17.81,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2915","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2007-12-24,17.81,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,FALSE
"EMP2916","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2016-07-12,9.26,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2916","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2016-07-12,9.26,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2917","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2025-03-08,0.61,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.6,FALSE
"EMP2917","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2025-03-08,0.61,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.6,FALSE
"EMP2918","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2015-12-11,9.85,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2918","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2015-12-11,9.85,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2919","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","Northeast",2019-08-09,6.18,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2919","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","Northeast",2019-08-09,6.18,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2920","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2019-03-17,6.58,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2920","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","West",2019-03-17,6.58,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2921","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2019-11-30,5.88,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2921","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2019-11-30,5.88,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2922","Corporate Services","Human Resources","Director and Above","People Manager","On-site","West",2017-05-15,8.42,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2922","Corporate Services","Human Resources","Director and Above","People Manager","On-site","West",2017-05-15,8.42,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,FALSE
"EMP2923","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","South",2025-07-15,0.25,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2923","Corporate Services","Human Resources","Entry Level","Individual Contributor","Hybrid","South",2025-07-15,0.25,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,FALSE
"EMP2924","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2021-07-28,4.22,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2924","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2021-07-28,4.22,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2925","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2015-01-15,10.75,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2925","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Midwest",2015-01-15,10.75,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2926","Corporate Services","Human Resources","Entry Level","Individual Contributor","On-site","South",2021-12-18,3.82,"3-5 years",2026-03-07,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2926","Corporate Services","Human Resources","Entry Level","Individual Contributor","On-site","South",2021-12-18,3.82,"3-5 years",2026-03-07,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2927","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2016-03-12,9.59,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2927","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2016-03-12,9.59,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,TRUE
"EMP2928","Corporate Services","Human Resources","Director and Above","People Manager","Remote","Midwest",2012-07-16,13.25,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2928","Corporate Services","Human Resources","Director and Above","People Manager","Remote","Midwest",2012-07-16,13.25,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2929","Corporate Services","Human Resources","Entry Level","Individual Contributor","Remote","West",2015-02-09,10.68,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,FALSE
"EMP2929","Corporate Services","Human Resources","Entry Level","Individual Contributor","Remote","West",2015-02-09,10.68,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2930","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2017-04-12,8.51,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2930","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2017-04-12,8.51,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2931","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","South",2023-04-04,2.53,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,FALSE
"EMP2931","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","South",2023-04-04,2.53,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,TRUE
"EMP2932","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","Midwest",2021-10-31,3.96,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,FALSE
"EMP2932","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","Midwest",2021-10-31,3.96,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,FALSE
"EMP2933","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2024-06-08,1.35,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.67,TRUE
"EMP2933","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2024-06-08,1.35,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.67,FALSE
"EMP2934","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2022-07-02,3.29,"3-5 years",2026-01-20,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2934","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2022-07-02,3.29,"3-5 years",2026-01-20,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2935","Corporate Services","Human Resources","Professional","People Manager","Remote","South",2025-02-15,0.66,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.63,FALSE
"EMP2935","Corporate Services","Human Resources","Professional","People Manager","Remote","South",2025-02-15,0.66,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.63,TRUE
"EMP2936","Corporate Services","Human Resources","Manager","People Manager","Hybrid","West",2022-11-15,2.92,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2936","Corporate Services","Human Resources","Manager","People Manager","Hybrid","West",2022-11-15,2.92,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,FALSE
"EMP2937","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2018-05-02,7.46,"6-10 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.71,TRUE
"EMP2937","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2018-05-02,7.46,"6-10 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.71,FALSE
"EMP2938","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","South",2024-07-18,1.24,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.64,TRUE
"EMP2938","Corporate Services","Human Resources","Professional","Individual Contributor","On-site","South",2024-07-18,1.24,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.64,TRUE
"EMP2939","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2020-06-02,5.37,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.66,TRUE
"EMP2939","Corporate Services","Human Resources","Senior Professional","Individual Contributor","On-site","West",2020-06-02,5.37,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.66,TRUE
"EMP2940","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2024-05-01,1.46,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2940","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","West",2024-05-01,1.46,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,FALSE
"EMP2941","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Midwest",2024-05-14,1.42,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,FALSE
"EMP2941","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Midwest",2024-05-14,1.42,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2942","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2025-10-09,0.02,"Less than 1 year",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.65,TRUE
"EMP2942","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","South",2025-10-09,0.02,"Less than 1 year",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.65,TRUE
"EMP2943","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2019-11-23,5.89,"3-5 years",2026-05-17,"Wave 1",2025-10-15,TRUE,TRUE,0.69,FALSE
"EMP2943","Corporate Services","Human Resources","Professional","Individual Contributor","Remote","Northeast",2019-11-23,5.89,"3-5 years",2026-05-17,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2944","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2022-08-17,3.16,"3-5 years",2025-12-28,"Wave 1",2025-10-15,TRUE,TRUE,0.71,FALSE
"EMP2944","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Hybrid","Northeast",2022-08-17,3.16,"3-5 years",2025-12-28,"Wave 2",2026-04-15,FALSE,FALSE,0.05,FALSE
"EMP2945","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","South",2022-02-17,3.66,"3-5 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,FALSE
"EMP2945","Corporate Services","Human Resources","Senior Professional","Individual Contributor","Remote","South",2022-02-17,3.66,"3-5 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
"EMP2946","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2007-01-16,18.75,"11 or more years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.68,TRUE
"EMP2946","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2007-01-16,18.75,"11 or more years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.68,TRUE
"EMP2947","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2024-09-15,1.08,"1-2 years",NA,"Wave 1",2025-10-15,TRUE,TRUE,0.69,TRUE
"EMP2947","Corporate Services","Human Resources","Professional","Individual Contributor","Hybrid","Northeast",2024-09-15,1.08,"1-2 years",NA,"Wave 2",2026-04-15,TRUE,TRUE,0.69,TRUE
